ticker,yearReport,lengthReport,Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Interest Expenses,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Gain/(loss) from joint ventures,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Net income from associated companies,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Minority Interest,Attributable to parent company,symbol,report,Provision for credit losses,Interest and Similar Income,Interest and Similar Expenses,Net Interest Income,Fees and Comission Income,Fees and Comission Expenses,Net Fee and Commission Income,Net gain (loss) from foreign currency and gold dealings,Net gain (loss) from trading of trading securities,Net gain (loss) from disposal of investment securities,Net Other income/(expenses),Other expenses,Net Other income/expenses,Dividends received,Total operating revenue,Operating Profit before Provision,Tax For the Year,EPS_basis
GAS,2015,3,0.0,15724333416407.0,2317372514044.0,0.0,292453920457.0,-35241443926.0,15724333416407.0,0.0,15724333416407.0,-12201347621479.0,3522985794928.0,-135309291831.0,-7585544.0,-443458323779.0,-247341107941.0,2989323406290.0,19020769062.0,0.0,-6050369287.0,12970399775.0,3002293806065.0,-611762898198.0,-588095483.0,2389942812384.0,72570298340.0,2317372514044.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2015,2,0.0,15837526346988.0,2588300329022.0,0.0,270250172818.0,-39319330946.0,15837526346988.0,-68150536987.0,15769375810001.0,-11915921388479.0,3853454421522.0,-89646790481.0,834843621.0,-378222196749.0,-275206172761.0,3381464277970.0,5206817524.0,0.0,-13874144039.0,-8667326515.0,3372796951455.0,-709402934816.0,16488018650.0,2679882035289.0,91581706267.0,2588300329022.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2015,1,0.0,15532003699593.0,2583281472025.0,0.0,276628009344.0,-66561067450.0,15532003699593.0,0.0,15532003699593.0,-11482935778811.0,4049067920782.0,-354639083993.0,0.0,-418921899879.0,-208068966590.0,3344065979664.0,67227309863.0,631165482.0,-40853390011.0,26373919852.0,3371071064998.0,-714535735922.0,3487509506.0,2660022838582.0,76741366557.0,2583281472025.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2014,4,0.0,19027341276606.0,4783565219834.0,1.0,283617871587.0,-60019089523.0,19027341276606.0,-13598713462.0,19013742563144.0,-12384697374290.0,6629045188854.0,-132007058130.0,0.0,-387566978812.0,-318694608764.0,6074394414735.0,15603378565.0,-168170501.0,-14589801495.0,1013577070.0,6075239821304.0,-1294134009021.0,16669242728.0,4797775055011.0,14209835177.0,4783565219834.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2014,3,0.0,19626276128315.0,2950520148157.0,0.0,274942865764.0,-101962837521.0,19626276128315.0,-20735048012.0,19605541080303.0,-15360612065476.0,4244929014827.0,-111143320629.0,0.0,-353427614208.0,-236680478279.0,3818620467475.0,8301005118.0,1097986875.0,-8501729727.0,-200724609.0,3819517729741.0,-775178420472.0,0.0,3044339309269.0,93819161112.0,2950520148157.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2014,2,0.0,18791291609133.0,3230382148024.0,0.0,314658154957.0,-96954191921.0,18791291609133.0,-87901722569.0,18703389886564.0,-13995198523053.0,4708191363511.0,-154845848424.0,0.0,-364263633164.0,-397734459375.0,4106005577505.0,12727172334.0,846871529.0,-25222858073.0,-12495685739.0,4094356763295.0,-779950715202.0,14102285521.0,3328508333614.0,98126185590.0,3230382148024.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2014,1,0.0,16087505499678.0,3156456433520.0,0.0,296932740529.0,-107778385469.0,16087505499678.0,-23514977630.0,16063990522048.0,-11507660335284.0,4556330186764.0,-120694479045.0,0.0,-311807895346.0,-430622466120.0,3990138086782.0,5422966215.0,1755675777.0,-534192349.0,4888773866.0,3996782536425.0,-801068616647.0,-393887323.0,3195320032455.0,38863598935.0,3156456433520.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2013,4,0.0,16586442209997.0,2194684872525.0,0.0,317042743490.0,-105542411152.0,16586442209997.0,-10646988706.0,16575795221291.0,-12751703675829.0,3824091545462.0,-169623938647.0,0.0,-306364185254.0,-803440092626.0,2861706072425.0,12166672657.0,883294869.0,-16534232259.0,-4367559602.0,2858221807692.0,-614014020147.0,393887323.0,2244601674868.0,49916802343.0,2194684872525.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2013,3,0.0,17076285067209.0,2989029984140.0,0.0,338100795367.0,-105405478144.0,17076285067209.0,-9349183845.0,17066935883364.0,-12739833350928.0,4327102532436.0,-147880147323.0,0.0,-325870127872.0,-439329880363.0,3752123172245.0,8760177701.0,1375589250.0,-20244486056.0,-11484308355.0,3742014453140.0,-669335022688.0,0.0,3072679430452.0,83649446312.0,2989029984140.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2013,2,0.0,15793338662635.0,2908607274723.0,0.0,304159815211.0,-119982247049.0,15793338662635.0,-43094941388.0,15750243721247.0,-11397816635704.0,4352427085543.0,-207020662874.0,0.0,-298951172385.0,-468885941838.0,3681729123657.0,17598583756.0,1892568033.0,-981426606.0,16617157150.0,3700238848840.0,-697771984066.0,1684865002.0,3004151729776.0,95544455053.0,2908607274723.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
GAS,2013,1,0.0,16062660101317.0,4292335787263.0,0.0,263043075001.0,-89773106264.0,16062660101317.0,-10608268099.0,16052051833218.0,-11199496470277.0,4852555362941.0,-132769821421.0,0.0,-331784426510.0,-394233913683.0,4256810276328.0,1157557869498.0,361458784.0,-31870204302.0,1125687665196.0,5382859400308.0,-1007870464023.0,-100821156.0,4374888115129.0,82552327866.0,4292335787263.0,GAS,income_statement,,,,,,,,,,,,,,,,,,
VPB,2025,4,0.0,29452339000000.0,7957142000000.0,1.0,,,,,,,,,,,-5924241000000.0,,,,,,10229245000000.0,-2062453000000.0,-48383000000.0,8118409000000.0,-161267000000.0,7957142000000.0,VPB,income_statement,-6262056000000.0,29452339000000.0,-12685164000000.0,16767175000000.0,4490685000000.0,-2013107000000.0,2477578000000.0,80689000000.0,-231051000000.0,144469000000.0,4343549000000.0,-1168878000000.0,3174671000000.0,2011000000.0,22415542000000.0,16491301000000.0,-2110836000000.0,0.0
VPB,2025,3,0.0,26165798000000.0,7275479000000.0,1.0,,,,,,,,,,,-4427750000000.0,,,,,,9166297000000.0,-1780337000000.0,-22223000000.0,7363737000000.0,-88258000000.0,7275479000000.0,VPB,income_statement,-6543509000000.0,26165798000000.0,-11104590000000.0,15061208000000.0,4383643000000.0,-1991609000000.0,2392034000000.0,3621000000.0,1286954000000.0,-43693000000.0,2482153000000.0,-1069014000000.0,1413139000000.0,24293000000.0,20137556000000.0,15709806000000.0,-1802560000000.0,0.0
VPB,2025,2,0.0,23456522000000.0,4862400000000.0,0.0,,,,,,,,,,,-4404427000000.0,,,,,,6214525000000.0,-1249088000000.0,-27941000000.0,4937496000000.0,-75096000000.0,4862400000000.0,VPB,income_statement,-5915679000000.0,23456522000000.0,-9977956000000.0,13478566000000.0,3278697000000.0,-1935445000000.0,1343252000000.0,93240000000.0,326594000000.0,38529000000.0,2119068000000.0,-873475000000.0,1245593000000.0,8857000000.0,16534631000000.0,12130204000000.0,-1277029000000.0,613.0
VPB,2025,1,0.0,22184295000000.0,3894909000000.0,0.0,,,,,,,,,,,-3873901000000.0,,,,,,5014882000000.0,-1078750000000.0,-1178000000.0,3934954000000.0,-40045000000.0,3894909000000.0,VPB,income_statement,-6677305000000.0,22184295000000.0,-8828531000000.0,13355764000000.0,2877390000000.0,-1708591000000.0,1168799000000.0,119466000000.0,184151000000.0,-134849000000.0,1930673000000.0,-1057916000000.0,872757000000.0,0.0,15566088000000.0,11692187000000.0,-1079928000000.0,491.0
VPB,2024,4,0.0,21401247000000.0,4617420000000.0,1.0,,,,,,,,,,,-3791098000000.0,,,,,,6151434000000.0,-1113274000000.0,1362000000.0,5039522000000.0,-422102000000.0,4617420000000.0,VPB,income_statement,-7701873000000.0,21401247000000.0,-8208250000000.0,13192997000000.0,3520835000000.0,-1978945000000.0,1541890000000.0,232871000000.0,236288000000.0,3650000000.0,3744662000000.0,-1317607000000.0,2427055000000.0,9654000000.0,17644405000000.0,13853307000000.0,-1111912000000.0,582.0
VPB,2024,3,0.0,19607046000000.0,4027832000000.0,1.0,,,,,,,,,,,-3750960000000.0,,,,,,5186926000000.0,-1025640000000.0,2974000000.0,4164260000000.0,-136428000000.0,4027832000000.0,VPB,income_statement,-6125121000000.0,19607046000000.0,-7451274000000.0,12155772000000.0,2866247000000.0,-1718682000000.0,1147565000000.0,96258000000.0,116898000000.0,17135000000.0,2638555000000.0,-1112323000000.0,1526232000000.0,3147000000.0,15063007000000.0,11312047000000.0,-1022666000000.0,508.0
VPB,2024,2,0.0,19757425000000.0,3566846000000.0,0.0,,,,,,,,,,,-3331107000000.0,,,,,,4492488000000.0,-781095000000.0,-70232000000.0,3641161000000.0,-74315000000.0,3566846000000.0,VPB,income_statement,-8313437000000.0,19757425000000.0,-7349185000000.0,12408240000000.0,3652877000000.0,-1769840000000.0,1883037000000.0,193939000000.0,40310000000.0,411663000000.0,2110711000000.0,-910868000000.0,1199843000000.0,0.0,16137032000000.0,12805925000000.0,-851327000000.0,449.0
VPB,2024,1,0.0,19345927000000.0,3566697000000.0,0.0,,,,,,,,,,,-3466567000000.0,,,,,,4181852000000.0,-1042770000000.0,2801000000.0,3141883000000.0,424814000000.0,3566697000000.0,VPB,income_statement,-5762193000000.0,19345927000000.0,-8022529000000.0,11323398000000.0,3161701000000.0,-1607870000000.0,1553831000000.0,304172000000.0,-32540000000.0,37219000000.0,1065881000000.0,-841349000000.0,224532000000.0,0.0,13410612000000.0,9944045000000.0,-1039969000000.0,450.0
VPB,2023,4,0.0,20430922000000.0,2030080000000.0,0.0,,,,,,,,,,,-3615483000000.0,,,,,,2707851000000.0,-559961000000.0,-36729000000.0,2111161000000.0,-81081000000.0,2030080000000.0,VPB,income_statement,-7017806000000.0,20430922000000.0,-9389086000000.0,11041836000000.0,3566973000000.0,-1685905000000.0,1881068000000.0,-185079000000.0,47520000000.0,-44912000000.0,1495256000000.0,-894549000000.0,600707000000.0,0.0,13341140000000.0,9725657000000.0,-596690000000.0,0.0
VPB,2023,3,0.0,19323045000000.0,2424746000000.0,0.0,,,,,,,,,,,-3194749000000.0,,,,,,3117132000000.0,-688394000000.0,-1060000000.0,2427678000000.0,-2932000000.0,2424746000000.0,VPB,income_statement,-4950150000000.0,19323045000000.0,-10486297000000.0,8836748000000.0,3002653000000.0,-1113292000000.0,1889361000000.0,-63648000000.0,88897000000.0,11887000000.0,1297356000000.0,-801717000000.0,495639000000.0,3147000000.0,11262031000000.0,8067282000000.0,-689454000000.0,0.0
VPB,2023,2,0.0,18774908000000.0,3061793000000.0,0.0,,,,,,,,,,,-3678666000000.0,,,,,,2612539000000.0,-846530000000.0,686222000000.0,2452231000000.0,609562000000.0,3061793000000.0,VPB,income_statement,-6490301000000.0,18774908000000.0,-10012755000000.0,8762153000000.0,2830715000000.0,-1173673000000.0,1657042000000.0,-210616000000.0,148543000000.0,252537000000.0,2765634000000.0,-593787000000.0,2171847000000.0,0.0,12781506000000.0,9102840000000.0,-160308000000.0,456.0
VPB,2023,1,0.0,18028502000000.0,2535954000000.0,-1.0,,,,,,,,,,,-3422919000000.0,,,,,,2549655000000.0,-889286000000.0,-10650000000.0,1649719000000.0,886235000000.0,2535954000000.0,VPB,income_statement,-6386179000000.0,18028502000000.0,-8494563000000.0,9533939000000.0,2786451000000.0,-1118097000000.0,1668354000000.0,-346630000000.0,95213000000.0,30520000000.0,2335765000000.0,-958408000000.0,1377357000000.0,0.0,12358753000000.0,8935834000000.0,-899936000000.0,378.0
VPB,2022,4,0.0,16655830000000.0,2265619000000.0,0.0,,,,,,,,,,,-4064846000000.0,,,,,,1382817000000.0,-851996000000.0,609627000000.0,1140448000000.0,1125171000000.0,2265619000000.0,VPB,income_statement,-7320145000000.0,16655830000000.0,-6373177000000.0,10282653000000.0,3112294000000.0,-1231147000000.0,1881147000000.0,-339979000000.0,68282000000.0,-22317000000.0,1759002000000.0,-860980000000.0,898022000000.0,0.0,12767808000000.0,8702962000000.0,-242369000000.0,0.0
VPB,2022,3,0.0,15858353000000.0,3729883000000.0,1.0,,,,,,,,,,,-3536223000000.0,,,,,,4514000000000.0,-971570000000.0,0.0,3542430000000.0,187453000000.0,3729883000000.0,VPB,income_statement,-5422915000000.0,15858353000000.0,-5473452000000.0,10384901000000.0,2793120000000.0,-1023664000000.0,1769456000000.0,-28551000000.0,81249000000.0,10828000000.0,1929963000000.0,-677855000000.0,1252108000000.0,3147000000.0,13473138000000.0,9936915000000.0,-971570000000.0,0.0
VPB,2022,2,0.0,15446690000000.0,3508206000000.0,0.0,,,,,,,,,,,-3524036000000.0,,,,,,4176730000000.0,-852655000000.0,0.0,3324075000000.0,184131000000.0,3508206000000.0,VPB,income_statement,-5585723000000.0,15446690000000.0,-4981037000000.0,10465653000000.0,2450690000000.0,-912683000000.0,1538007000000.0,-166609000000.0,-232373000000.0,348602000000.0,1891589000000.0,-568034000000.0,1323555000000.0,9654000000.0,13286489000000.0,9762453000000.0,-852655000000.0,789.0
VPB,2022,1,0.0,14239240000000.0,8671526000000.0,2.0,,,,,,,,,,,-2990976000000.0,,,,,,11146176000000.0,-2229353000000.0,0.0,8916823000000.0,-245297000000.0,8671526000000.0,VPB,income_statement,-4132443000000.0,14239240000000.0,-4351526000000.0,9887714000000.0,2099591000000.0,-850372000000.0,1249219000000.0,-82911000000.0,-66352000000.0,171642000000.0,7436486000000.0,-326203000000.0,7110283000000.0,0.0,18269595000000.0,15278619000000.0,-2229353000000.0,1951.0
VPB,2021,4,0.0,12498074000000.0,2428891000000.0,0.0,,,,,,,,,,,-2854783000000.0,,,,,,2844755000000.0,-573226000000.0,0.0,2271529000000.0,157362000000.0,2428891000000.0,VPB,income_statement,-5370906000000.0,12498074000000.0,-3975204000000.0,8522870000000.0,2065323000000.0,-869247000000.0,1196076000000.0,-30337000000.0,13522000000.0,784220000000.0,1116884000000.0,-532791000000.0,584093000000.0,0.0,11070444000000.0,8215661000000.0,-573226000000.0,0.0
VPB,2021,3,0.0,11504643000000.0,2160820000000.0,0.0,,,,,,,,,,,-2455568000000.0,,,,,,2698371000000.0,-537551000000.0,0.0,2160820000000.0,0.0,2160820000000.0,VPB,income_statement,-4978670000000.0,11504643000000.0,-4030411000000.0,7474232000000.0,1472398000000.0,-681854000000.0,790544000000.0,-9619000000.0,-11009000000.0,727317000000.0,1825218000000.0,-666550000000.0,1158668000000.0,2476000000.0,10132609000000.0,7677041000000.0,-537551000000.0,0.0
VPB,2021,2,0.0,13486135000000.0,4016363000000.0,0.0,,,,,,,,,,,-2816551000000.0,,,,,,5031158000000.0,-1014795000000.0,0.0,4016363000000.0,0.0,4016363000000.0,VPB,income_statement,-4199237000000.0,13486135000000.0,-4254299000000.0,9231836000000.0,1716381000000.0,-631456000000.0,1084925000000.0,7087000000.0,56343000000.0,1390387000000.0,1208092000000.0,-931724000000.0,276368000000.0,0.0,12046946000000.0,9230395000000.0,-1014795000000.0,1636.0
VPB,2021,1,0.0,13338246000000.0,3201810000000.0,0.0,,,,,,,,,,,-2592035000000.0,,,,,,4006176000000.0,-804366000000.0,0.0,3201810000000.0,0.0,3201810000000.0,VPB,income_statement,-4453265000000.0,13338246000000.0,-4218355000000.0,9119891000000.0,1629959000000.0,-642473000000.0,987486000000.0,-43525000000.0,-49977000000.0,248942000000.0,1318510000000.0,-529851000000.0,788659000000.0,0.0,11051476000000.0,8459441000000.0,-804366000000.0,1304.0
VPB,2020,4,0.0,13348549000000.0,2897229000000.0,0.0,,,,,,,,,,,-2767411000000.0,,,,,,3621938000000.0,-724709000000.0,0.0,2897229000000.0,0.0,2897229000000.0,VPB,income_statement,-4318155000000.0,13348549000000.0,-4608551000000.0,8739998000000.0,1719173000000.0,-686132000000.0,1033041000000.0,-87266000000.0,-3919000000.0,298983000000.0,1204317000000.0,-480127000000.0,724190000000.0,2477000000.0,10707504000000.0,7940093000000.0,-724709000000.0,0.0
VPB,2020,3,0.0,12883536000000.0,2251514000000.0,0.0,,,,,,,,,,,-2786691000000.0,,,,,,2812644000000.0,-561130000000.0,0.0,2251514000000.0,0.0,2251514000000.0,VPB,income_statement,-3872191000000.0,12883536000000.0,-4999691000000.0,7883845000000.0,1605722000000.0,-665201000000.0,940521000000.0,-126783000000.0,-4644000000.0,255196000000.0,899436000000.0,-378581000000.0,520855000000.0,2536000000.0,9471526000000.0,6684835000000.0,-561130000000.0,0.0
VPB,2020,2,0.0,12881819000000.0,2951022000001.0,0.0,,,,,,,,,,,-2555273000000.0,,,,,,3673481000001.0,-722459000000.0,0.0,2951022000001.0,0.0,2951022000001.0,VPB,income_statement,-2719716999999.0,12881819000000.0,-5181017000000.0,7700802000000.0,1402594000000.0,-715180000000.0,687414000000.0,-92620000000.0,16699000000.0,95862000000.0,743621000000.0,-203307000000.0,540314000000.0,0.0,8948471000000.0,6393198000000.0,-722459000000.0,1211.0
VPB,2020,1,0.0,13247863000000.0,2313994999999.0,1.0,,,,,,,,,,,-3282646000000.0,,,,,,2911391999999.0,-597397000000.0,0.0,2313994999999.0,0.0,2313994999999.0,VPB,income_statement,-3711575000001.0,13247863000000.0,-5226685000000.0,8021178000000.0,1439264000000.0,-744113000000.0,695151000000.0,-538000000.0,218330000000.0,520690000000.0,594577000000.0,-143775000000.0,450802000000.0,0.0,9905613000000.0,6622967000000.0,-597397000000.0,949.0
VPB,2019,4,0.0,13237012000000.0,2514276000000.0,0.0,,,,,,,,,,,-3192210000000.0,,,,,,3134852000000.0,-620576000000.0,0.0,2514276000000.0,0.0,2514276000000.0,VPB,income_statement,-3694933000000.0,13237012000000.0,-5172944000000.0,8064068000000.0,1719121000000.0,-691550000000.0,1027571000000.0,-99483000000.0,83178000000.0,327077000000.0,848680000000.0,-229096000000.0,619584000000.0,0.0,10021995000000.0,6829785000000.0,-620576000000.0,0.0
VPB,2019,3,0.0,12969112000000.0,2282602000000.0,1.0,,,,,,,,,,,-3122221000000.0,,,,,,2856407000000.0,-573805000000.0,0.0,2282602000000.0,0.0,2282602000000.0,VPB,income_statement,-3522665000000.0,12969112000000.0,-4992144000000.0,7976968000000.0,1459510000000.0,-750986000000.0,708524000000.0,-81416000000.0,145458000000.0,200255000000.0,636584000000.0,-87715000000.0,548869000000.0,2635000000.0,9501293000000.0,6379072000000.0,-573805000000.0,0.0
VPB,2019,2,0.0,12113541000000.0,2049268000000.0,0.0,,,,,,,,,,,-3043733000000.0,,,,,,2560073000000.0,-510846000000.0,41000000.0,2049268000000.0,0.0,2049268000000.0,VPB,income_statement,-3265617000000.0,12113541000000.0,-4447685000000.0,7665856000000.0,1356598000000.0,-867869000000.0,488729000000.0,1382000000.0,53684000000.0,106769000000.0,806643000000.0,-253640000000.0,553003000000.0,0.0,8869423000000.0,5825690000000.0,-510805000000.0,1413.0
VPB,2019,1,0.0,11377003000000.0,1421884000000.0,0.0,,,,,,,,,,,-2975846000000.0,,,,,,1782538000000.0,-360613000000.0,-41000000.0,1421884000000.0,0.0,1421884000000.0,VPB,income_statement,-3204410000000.0,11377003000000.0,-4591551000000.0,6785452000000.0,1130352000000.0,-385442000000.0,744910000000.0,-37362000000.0,2526000000.0,169058000000.0,390313000000.0,-92103000000.0,298210000000.0,0.0,7962794000000.0,4986948000000.0,-360654000000.0,0.0
VPB,2018,4,0.0,10599636000000.0,2455423000000.0,0.0,,,,,,,,,,,-2841032000000.0,,,,,,3073537000000.0,-618114000000.0,0.0,2455423000000.0,0.0,2455423000000.0,VPB,income_statement,-3058897000000.0,10599636000000.0,-4086985000000.0,6512651000000.0,1144191000000.0,-535732000000.0,608459000000.0,-355000000000.0,-16077000000.0,-16976000000.0,2430819000000.0,-190410000000.0,2240409000000.0,0.0,8973466000000.0,6132434000000.0,-618114000000.0,0.0
VPB,2018,3,0.0,9954794000000.0,1399152000000.0,0.0,,,,,,,,,,,-3104244000000.0,,,,,,1749451000000.0,-350299000000.0,0.0,1399152000000.0,0.0,1399152000000.0,VPB,income_statement,-2747838000000.0,9954794000000.0,-3952380000000.0,6002414000000.0,977208000000.0,-577406000000.0,399802000000.0,217852000000.0,41825000000.0,73715000000.0,1070836000000.0,-204911000000.0,865925000000.0,0.0,7601533000000.0,4497289000000.0,-350299000000.0,0.0
VPB,2018,2,0.0,9995548000000.0,1411701000000.0,0.0,,,,,,,,,,,-2299870000000.0,,,,,,1756545000000.0,-344844000000.0,0.0,1411701000000.0,0.0,1411701000000.0,VPB,income_statement,-2794179000000.0,9995548000000.0,-3835954000000.0,6159594000000.0,827762000000.0,-538004000000.0,289758000000.0,52908000000.0,-112460000000.0,15697000000.0,608676000000.0,-164424000000.0,444252000000.0,845000000.0,6850594000000.0,4550724000000.0,-344844000000.0,0.0
VPB,2018,1,0.0,9730236000000.0,2089292000000.0,0.0,,,,,,,,,,,-2388778000000.0,,,,,,2618975000000.0,-529683000000.0,0.0,2089292000000.0,0.0,2089292000000.0,VPB,income_statement,-2652317000000.0,9730236000000.0,-3703320000000.0,6026916000000.0,869636000000.0,-555159000000.0,314477000000.0,-19510000000.0,29891000000.0,177621000000.0,1253543000000.0,-122868000000.0,1130675000000.0,0.0,7660070000000.0,5271292000000.0,-529683000000.0,0.0
VPB,2017,4,0.0,9167841000000.0,1937614000000.0,0.0,,,,,,,,,,,-2576067000000.0,,,,,,2490553000000.0,-552939000000.0,0.0,1937614000000.0,0.0,1937614000000.0,VPB,income_statement,-2382175000000.0,9167841000000.0,-3487306000000.0,5680535000000.0,951224000000.0,-538276000000.0,412948000000.0,-115916000000.0,58201000000.0,10771000000.0,1421284000000.0,-72028000000.0,1349256000000.0,53000000000.0,7448795000000.0,4872728000000.0,-552939000000.0,0.0
VPB,2017,3,0.0,8856646000000.0,1894542000000.0,0.0,,,,,,,,,,,-2280882000000.0,,,,,,2371552000000.0,-477010000000.0,0.0,1894542000000.0,0.0,1894542000000.0,VPB,income_statement,-1625018000000.0,8856646000000.0,-3494127000000.0,5362519000000.0,878336000000.0,-475447000000.0,402889000000.0,-66000000.0,84818000000.0,-16318000000.0,472509000000.0,-29467000000.0,443042000000.0,568000000.0,6277452000000.0,3996570000000.0,-477010000000.0,0.0
VPB,2017,2,0.0,8122773000000.0,1068869000000.0,2.0,,,,,,,,,,,-2188731000000.0,,,,,,1339732000000.0,-270863000000.0,0.0,1068869000000.0,0.0,1068869000000.0,VPB,income_statement,-2310336000000.0,8122773000000.0,-3370228000000.0,4752545000000.0,732403000000.0,-404555000000.0,327848000000.0,-28365000000.0,32118000000.0,269536000000.0,593387000000.0,-108270000000.0,485117000000.0,0.0,5838799000000.0,3650068000000.0,-270863000000.0,0.0
